id,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12
4635,3.9719757002553986,4.087591286218168,4.342041696101495,2.5154148259906957,2.201572770172631,1.7733644107552549,2.903632962195161,2.0288089084527434,2.0178330883434814,3.829750138686024,3.926834806221827,3.15126366904262
4636,5.86936494284161,8.332146996909417,16.974151070031827,11.120533773315392,7.0494110850985106,4.608320575858959,3.1252921508209157,3.4410715475995155,7.0411043776176045,13.273195393981709,7.688767279958837,6.691872190920043
4637,2.6511858261755217,6.397478395643878,9.466845256333581,6.263195235825638,13.900343080941399,11.249076132108272,3.297410057024554,2.8665259005867103,5.763197165147816,16.244368385351144,23.69423259831694,3.6300257554108684
4638,2.0268006787540433,3.004184752383752,1.5802245628310632,1.8098903810589353,1.210139109812348,0.8201137943175272,0.8997390266788654,1.453017620042653,0.769495472761217,1.805707780049888,2.873153233874212,1.5779207712480816
4642,3.5114589586359917,1.7179659801713012,2.260615610686897,2.120272734841488,0.819225211633743,0.974140048110811,0.4000025909227926,0.5149241723067643,0.6089936407311946,0.6970309460740939,1.234772470839647,1.6045971170027546
4643,4.683726278707578,3.4197954879222054,4.041846351499403,4.38815475662516,2.1690167723331193,2.326903445418447,2.2109094134993583,2.162040642297521,2.3597193412567488,3.9386422890491124,4.610614255888255,1.4875493363018413
4644,1.1199619722908623,1.2482356246942417,1.8781118556002103,1.5772861592779135,1.1311553983735745,1.4823703389532181,0.8355472831417688,0.8593738987279304,1.4271530420381093,1.3695748410223116,1.377605975467638,1.666771384822921
4645,2.570329652183335,1.7714050519960263,2.4142136730716786,1.6770512805869013,1.5635659430420141,1.6464863540497257,1.0586181339304819,1.2705422812819578,1.8230366217215526,2.2074603062569453,2.7668067374027077,3.767154816590253
4646,9.610626475725397,5.780248098004696,7.437316002778645,12.356278925791292,4.137787599573336,3.303516868620481,0.9943450061171497,1.3321097274370006,2.5213985303986695,3.963951334102689,6.498695293686216,4.074325950825505
4647,3.0835149012453567,1.949945383511356,2.3915034579208356,1.5901250597821313,1.9582197661055998,2.0011508736124255,1.505252862018559,1.8571172851993036,2.04030452537243,2.5911116346513916,2.973091178222253,3.1544861568849045
4648,1.124226482941154,1.1995180001610304,1.2729621888096847,1.094837156813744,0.9859778018832127,1.0616412888710893,0.8360872118424318,0.7693327394572935,0.8935829309431073,0.9492544307387816,1.00058750381722,1.5628076716024133
4649,11.876601861037162,9.42225537620047,6.786684275799647,5.682941260004041,12.048474995277534,6.538768925311605,0.0,0.0,0.0,0.0,0.0,0.0
4650,0.564361620154908,0.9967787141374012,0.7006364618066231,0.4729523444492077,0.5518963413852369,0.9012446091908866,0.7375461057212058,0.7508173263681546,0.9795211103310323,0.5580326058997913,0.9626310526730114,0.8852398822002153
4651,3.4186594264164216,3.7656157142852424,3.315000041402563,3.4238738794806194,2.4688526164971853,3.2788477468657238,2.6361891495600354,3.6306966987336917,2.1746136125599573,3.1265359116671148,3.1143939231504305,4.559627740817006
4652,0.5615418299328212,0.5795785540517066,0.5689084363941453,0.773913666805908,0.7189861262890476,0.6695595552481782,0.5398102638291254,0.568220789301114,0.5086765620977501,1.0805417689367651,1.1538215378304317,0.6288214133539609
4653,1.5983033407335607,2.3581606802020074,2.9055730872912835,2.8670963362381716,3.4671312088324604,1.869810703016471,1.4574600703369787,2.403907806097782,2.705047237790958,3.2994887637781254,2.893957358946793,2.8697767520229887
4654,3.757093158706332,2.4048201408078267,3.425290540615514,2.215057126841229,2.877084264092233,1.5416338138817145,1.5636022968993273,1.4715961749746456,2.272061195305916,2.9447017409689673,2.170580671118794,2.573206166666388
4656,2.39130631972618,2.2661646047748705,1.659550316365023,1.905856519785156,0.437683624839797,0.4714708921735224,0.30565960569628686,0.16871419900281542,0.28397906453287336,0.3590535169530964,0.49319719308240983,0.5715410227749587
4658,7.506791611242692,6.548556357642435,5.094293084867942,5.304468424657859,5.8200148940910825,3.9873392614884047,2.615198014965024,3.0846114228313266,1.2884274108067415,11.592161005961474,0.0,0.0
4659,1.0152583971104232,1.0753426453168495,0.9731046866513369,0.9442032394941585,0.8243551663260144,0.8465095127477387,0.6178433927361708,2.49803284842853,0.0,0.0,0.0,0.0
4660,1.9758029978556875,1.999831013350305,3.0260729933843837,2.405787584423832,2.7036109127859937,2.440926444193535,1.6591032090986055,1.7957398265704259,2.316238462668491,1.744131831923562,1.9335378166732984,2.2695097971946234
4662,3.309853847052199,4.65915236332844,1.6971453347861043,2.318870831164698,1.5212711607028662,1.0679016858188422,1.0238124337527208,1.1656239081596358,1.642955921507079,1.3596825570469293,1.7804474233433945,2.001898612293006
4663,0.0669601257499695,0.35120684742126307,0.29299166914902414,1.713578712529183,0.8653016024341195,0.7080244284291433,0.6431016374796695,0.2637515641072724,1.5839497659078523,0.5463497265268051,0.7188211293015425,3.4084343002207467
4664,2.1699582966075974,1.8998510283425332,1.756320066235145,1.4067209260227673,1.5704846516847009,1.9785152924909881,1.1454703688258694,1.4118017507765412,1.3860118249586815,1.8363997708232185,1.83332077425688,2.8710716462410795
4665,5.13305908514612,6.379833397813961,7.468000548717633,4.481109620745198,4.177941032969076,4.319209238714618,5.160691758691965,4.594565962864538,4.309319869058203,4.9419348313847475,4.78310299092949,6.4945721901973625
4666,14.98354213659573,13.1656476523136,16.888210529547603,10.058927651469972,4.367373045960311,0.7854566357704703,1.2694723889224844,2.3058300007676196,2.5915054578662597,3.855398181520366,3.997350923050644,12.009003080180873
4667,0.42560763905773896,0.5998454756161095,0.8133921744258453,0.40011801276364833,0.4677988517636599,0.5178233381163229,0.5699074914020078,0.6028641176053936,0.5667020383855571,0.6533516845129536,0.5128716772630567,0.3598456598664645
4671,6.864463687523683,5.90061740568072,5.7077909715002635,4.220667813504638,5.200812258652547,5.3485630210462585,5.709909144334885,6.3277348903644794,5.675121154309568,6.515017003749094,6.686778632904563,7.811763176626302
4672,0.0,0.0,0.0,0.05513740777367044,0.0038896058320904824,0.0,0.0,0.0008980265101338746,0.0,0.0017960530202677492,0.0,0.039940574136654465
4673,1.3775399143519207,1.4549914832797723,1.233847724174913,1.3021301707221258,1.5002777035864758,1.0527727571327627,0.9871997570795149,1.132403100125275,0.9291381078169717,0.9195150073574071,1.14046691886615,1.1770607078519053
