id,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12
5267,8.89078960366228,5.490664383147567,5.747132699413033,8.881645682608745,3.2606313324772342,2.3714551681542564,2.5399704977773596,1.8394380786428475,2.9855992493653685,2.577701803240165,7.756967967639117,12.888767631384209
5268,1.6689059973398708,1.7427995090006079,1.391646388319315,2.174384988760001,1.9607699423479192,2.3382055282857857,1.4440819318191234,2.00147713644672,2.3504853744285032,1.639468111008563,3.254120236883074,2.4731271715080907
5270,4.149731681333174,3.904018942642049,2.131993286508734,2.941567272161713,2.152843862461134,2.0315524588939877,1.8704221921077282,3.2965115501917417,2.0327293623791087,3.157555960804299,2.1643235394374902,3.3254040660848068
5273,0.6899201283100201,0.5594835845107865,0.5867974481550599,0.6497135504926718,0.5877236732759983,0.4959433180441527,0.36376656547019237,0.49310051103045377,0.5606478660122932,0.48298110339490424,0.32721275489640816,0.5177664554103251
5275,6.112507522714829,7.8597167677646995,8.729914441561801,4.526952581832608,4.9991863593902925,4.180591522816328,4.101934965176254,6.470155446636577,4.462539316804165,5.132441209170485,8.877732544269747,10.020282209367336
5276,4.540146916647544,2.8704402110544236,7.30135325284087,7.682430510699342,6.415604640501611,1.898576331585836,1.6245532012946082,1.6611139252682228,1.81741882442314,6.099118364456941,5.470616659263101,7.430332875125731
5277,2.798656391529596,3.0507638944932993,3.260645684457281,2.5056427330474658,2.2439124421372805,1.535457916272432,0.8409051227920122,1.8546975776331518,2.181329334640144,3.0208898459168365,2.3911158722066617,2.075547596516128
5280,6.45380098379992,7.906850652989295,5.376222998274368,6.781164759214248,3.3572479074059647,6.478118351471014,2.9551051443432046,3.908474241765049,4.638787732045255,4.101476082572465,3.6595791606868313,6.855123902927991
5282,8.787448445604998,6.142052820591759,7.384856609301241,4.64445851285844,2.9316054923984676,2.5670479062159743,2.16494642546949,2.126641119309525,2.6130113197821956,3.406083420001709,9.111486104165486,5.3595079857397305
5288,1.875302886235629,1.7522984335154146,2.0373842605243366,1.4129099351961079,1.7445595854850058,2.0856321047851125,2.2858784550183793,1.6971738382191484,1.6263831802888598,1.5130997205825305,2.370055749119523,1.306617390841524
5293,6.262108699280484,6.262201293597093,5.895413837619339,7.041215309679459,3.2884037453739285,2.6967435823799812,1.8746166277034813,2.5203735818870587,3.789203468319909,3.9609139519348653,4.3727783914714395,5.527924733837276
